Institution,Gender,Height_inches,On_Campus,Total_Credits,Expected_Grade,Course_Confidence,Course_Conf_Value,Like_Math,Like_Math_Value,Optimistic,Optimistic_Value,Smartphone_Type,Number_Siblings,Access_to_Car,Commute_Distance_Miles,Getting_Ready_Minutes,Number_Pets,TV_Hours,Weekly_Work_Hours,Number_Countries,Number_US_States,Tattoos,Number_Piercings,Number_Social_Media,Number_Extra_Curric,Highschool_GPA,Smoker,Legal_Drink_Age,Awards
U1,Female,61,Yes,15,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,0,"No, I do not regularly have a car to drive.",0.5,45,0,4,0,2,10,No,2,4,0,3.59,No,18,Nobel Prize
U1,Female,67,No,18,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,0,"Yes, I regularly have a car to drive.",1,45,1,5,14,6,6,Yes,1,1,2,4.25,No,18,Nobel Prize
U1,Male,73,Yes,15,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0,15,0,15,12,3,4,No,0,2,0,2.7,No,18,Nobel Prize
U3,Male,69,No,7,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",5,10,1,20,40,2,3,Yes,0,1,1,3.25,No,25,Academy Award
U3,Female,65,No,12,B,Somewhat not confident,2,Somewhat disagree,2,Neither agree nor disagree,3,Apple,15,"Yes, I regularly have a car to drive.",7,45,1,3,80,1,7,No,4,3,0,3.2,No,21,Olympic Gold Medal
U3,Female,62,No,8,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Android,2,"Yes, I regularly have a car to drive.",2,60,2,12,36,1,5,No,3,3,0,2.5,No,25,Nobel Prize
U3,Male,76,No,13,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",35,45,1,7,6,1,17,No,1,5,1,2.63,No,21,Olympic Gold Medal
U3,Female,64,No,11,B,Neither confident nor not confident,3,Somewhat disagree,2,Neither agree nor disagree,3,Apple,7,"Yes, I regularly have a car to drive.",2.4,45,0,10,40,2,7,Yes,3,6,0,3,No,21,Nobel Prize
U3,Female,68,No,12,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,4,"No, I do not regularly have a car to drive.",5,60,1,0,25,0,4,No,2,4,0,3.4,No,21,Academy Award
U3,Male,73,No,14,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",25,15,0,10,0,1,5,No,0,4,1,3.18,No,18,Olympic Gold Medal
U3,Female,65,No,12,B,Somewhat not confident,2,Somewhat disagree,2,Neither agree nor disagree,3,Apple,1,"No, I do not regularly have a car to drive.",2,45,0,6,45,1,10,No,13,6,0,3.23,No,18,Nobel Prize
U3,Female,62,No,4,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Android,1,"No, I do not regularly have a car to drive.",18.2,30,7,5,8,1,8,No,2,3,2,2.9,No,19,Academy Award
U3,Male,71,No,14,A,Very confident,5,Strongly agree,5,Strongly agree,5,Android,5,"No, I do not regularly have a car to drive.",9,35,0,15,0,1,11,No,0,6,1,3.22,No,18,Olympic Gold Medal
U3,Female,64,No,13,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",15,45,1,7,32,3,10,Yes,7,5,1,3.25,No,21,Academy Award
U3,Female,62,No,13,B,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,1,"No, I do not regularly have a car to drive.",2,90,4,8,20,1,5,No,2,6,0,3,No,21,Nobel Prize
U3,Male,70,No,7,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Android,2,"Yes, I regularly have a car to drive.",1,30,1,36,36,3,7,No,0,3,4,2.89,No,25,Academy Award
U3,Female,79,No,10,B,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",2,60,0,2,0,1,10,No,2,3,0,3,No,25,Olympic Gold Medal
U1,Male,70,No,15,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",0,25,5,4,7,7,14,No,0,5,2,3.75,Yes,18,Nobel Prize
U3,Female,62,No,11,B,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",5,30,9,3,40,1,8,No,4,5,1,3.83,No,18,Nobel Prize
U3,Female,68,No,11,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Android,0,"No, I do not regularly have a car to drive.",1,45,6,10,0,1,8,Yes,10,1,2,3.25,No,18,Academy Award
U3,Female,59,No,13,C,Somewhat not confident,2,Strongly disagree,1,Strongly agree,5,Apple,1,"No, I do not regularly have a car to drive.",1,120,1,6,15,2,6,No,4,6,0,2.75,No,21,Academy Award
U3,Male,74,No,14,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",25,60,3,16,10,3,11,No,0,4,1,3.72,No,21,Nobel Prize
U3,Male,68,No,10,A,Neither confident nor not confident,3,Neither agree nor disagree,3,Somewhat agree,4,Android,1,"Yes, I regularly have a car to drive.",3,30,1,2.5,30,2,3,No,0,3,2,3.75,No,25,Nobel Prize
U3,Male,75,No,13,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,6,"Yes, I regularly have a car to drive.",19,45,0,1,20,1,15,No,0,1,2,2.5,No,21,Nobel Prize
U3,Male,71,No,14,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",5,30,1,5,0,4,15,No,0,3,1,3.5,No,19,Nobel Prize
U3,Female,69,No,7,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Android,1,"Yes, I regularly have a car to drive.",5,40,1,14,40,2,5,Yes,7,4,0,3,No,18,Nobel Prize
U3,Female,67,No,13,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Android,0,"No, I do not regularly have a car to drive.",2,90,3,15,20,2,8,No,4,3,0,3,No,18,Nobel Prize
U1,Male,63,No,15,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,3,"No, I do not regularly have a car to drive.",1,40,0,6,0,4,2,No,0,4,0,3.4,No,18,Olympic Gold Medal
U3,Female,53,No,10,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",7,15,0,5,25,7,7,No,4,3,0,3,No,20,Academy Award
U1,Male,58,Yes,15,A,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,1,"Yes, I regularly have a car to drive.",1,5,0,20,5,25,20,No,0,2,4,3.4,No,18,Nobel Prize
U1,Male,76,Yes,15,B,Neither confident nor not confident,3,Somewhat agree,4,Neither agree nor disagree,3,Apple,0,"No, I do not regularly have a car to drive.",0,10,0,15,35,3,27,No,0,3,1,3,No,21,Olympic Gold Medal
U6,Male,71,No,15,A,Very confident,5,Strongly disagree,1,Neither agree nor disagree,3,Apple,4,"Yes, I regularly have a car to drive.",159,17,0,40,40,1,4,Yes,2,3,0,2.4,Yes,18,Nobel Prize
U1,Female,65,No,15,B,Somewhat not confident,2,Strongly disagree,1,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0.5,70,1,10,0,3,11,Yes,3,4,2,3.89,No,18,Olympic Gold Medal
U1,Male,77,No,6,B,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",2,45,2,6,20,1,10,No,0,4,1,3.3,No,18,Nobel Prize
U4,Female,66,No,9,A,Very confident,5,Somewhat agree,4,Neither agree nor disagree,3,Android,1,"Yes, I regularly have a car to drive.",20,60,0,20,25,2,20,No,5,1,1,2.95,No,18,Olympic Gold Medal
U4,Male,70,No,13,B,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",4,35,2,12,32,1,7,No,0,,1,3.4,No,18,Olympic Gold Medal
U5,Male,74,No,15,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",10,30,3,10,0,1,7,No,0,5,0,3.8,No,18,Olympic Gold Medal
U4,Female,64,No,13,B,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",16,20,7,2,25,1,5,No,4,5,2,3.5,No,20,Olympic Gold Medal
,Female,60,No,15,B,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,3,"Yes, I regularly have a car to drive.",3,30,1,5,16,1,10,Yes,4,3,2,3,No,18,Olympic Gold Medal
U5,Female,62,No,16,B,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",5,30,1,40,27,0,5,Yes,6,7,1,3.5,No,18,Academy Award
U5,Female,61,No,11,A,Very confident,5,Neither agree nor disagree,3,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",15,70,8,12,13,1,16,Yes,2,5,1,4.15,No,18,Nobel Prize
U5,Female,59,No,4,A,Neither confident nor not confident,3,Somewhat agree,4,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",5,30,3,8,60,0,3,Yes,1,2,0,3.25,No,21,Olympic Gold Medal
U5,Female,66,No,13,A,Somewhat confident,4,Strongly agree,5,Neither agree nor disagree,3,Apple,6,"Yes, I regularly have a car to drive.",8,10,2,30,40,1,6,No,6,6,0,3.75,No,18,Olympic Gold Medal
U5,Female,60,No,9,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",6.6,90,3,10,15,2,9,No,7,7,1,3,No,21,Olympic Gold Medal
U1,Male,60,No,16,A,Very confident,5,Strongly agree,5,Somewhat agree,4,Android,6,"No, I do not regularly have a car to drive.",4,30,0,3,0,2,4,No,0,2,0,3.5,No,21,Nobel Prize
U5,Male,71,No,13,A,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",10,90,9,5,30,1,6,Yes,0,7,1,3.95,No,18,Academy Award
U5,Female,66,No,14,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",10,20,2,8,15,5,15,No,2,5,0,3.1,No,19,Nobel Prize
U5,Female,40,No,17,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,6,"Yes, I regularly have a car to drive.",8.4,60,0,5,20,4,25,No,6,8,3,3.89,No,18,Olympic Gold Medal
U5,Male,72,No,7,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",6,20,1,14,25,1,8,No,0,3,0,3.2,No,18,Olympic Gold Medal
U5,Female,61,No,14,B,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",5.5,30,3,5,30,2,25,Yes,4,4,0,3.5,No,20,Olympic Gold Medal
U5,Female,62,No,13,B,Somewhat confident,4,Strongly disagree,1,Strongly agree,5,Apple,6,"Yes, I regularly have a car to drive.",10,90,3,3,15,1,10,No,0,2,2,4,No,18,Nobel Prize
U5,Female,67,No,12,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",10,30,1,63,0,2,8,No,7,4,0,3.79,No,21,Academy Award
U5,Male,70,No,13,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Android,3,"Yes, I regularly have a car to drive.",13,60,10,4,25,2,20,No,0,3,3,2.95,No,15,Olympic Gold Medal
U5,Female,69,No,14,C,Neither confident nor not confident,3,Strongly disagree,1,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",6.8,60,1,14,0,4,15,Yes,2,5,0,2.5,Yes,21,Nobel Prize
U5,Male,69,No,16,B,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,7,"Yes, I regularly have a car to drive.",5,30,2,15,15,3,3,No,0,4,0,3.5,No,21,Nobel Prize
U5,Female,60,No,7,C,Somewhat confident,4,Somewhat disagree,2,Somewhat disagree,2,Apple,1,"No, I do not regularly have a car to drive.",32,12,2,12,21,3,3,No,3,9,0,4.25,No,21,Nobel Prize
U5,Female,60,No,12,B,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,5,"Yes, I regularly have a car to drive.",50,10,2,3,25,2,9,No,2,8,0,3.25,No,18,Academy Award
U5,Female,63,No,13,B,Very confident,5,Strongly disagree,1,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",20,90,0,3,30,1,10,Yes,3,3,0,2.5,No,21,Academy Award
U5,Female,60,No,10,B,Very confident,5,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",12,45,1,15,15,2,20,Yes,13,6,0,4,No,18,Nobel Prize
U5,Female,64,No,13,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,4,"Yes, I regularly have a car to drive.",5,120,1,5,30,1,15,Yes,7,2,0,3,No,18,Nobel Prize
U5,Female,85,No,14,A,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,3,"Yes, I regularly have a car to drive.",6,20,3,5,20,2,5,No,4,6,0,3,No,20,Academy Award
U5,Female,68,No,11,B,Very confident,5,Strongly disagree,1,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",13,20,0,10,30,1,6,No,3,7,0,2.75,No,21,Nobel Prize
U1,Male,65,No,17,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Android,0,"No, I do not regularly have a car to drive.",2,90,1,6,0,7,13,No,0,2,4,4.35,No,18,Academy Award
U1,Female,63,No,18,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",19,90,0,14,10,3,6,No,2,3,2,2.6,No,18,Academy Award
U1,Male,70,Yes,16,C,Neither confident nor not confident,3,Strongly disagree,1,Somewhat disagree,2,Apple,2,"No, I do not regularly have a car to drive.",0,20,0,6,30,2,15,No,0,5,2,3.8,No,18,Nobel Prize
U1,Female,63,No,15,B,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,2,"No, I do not regularly have a car to drive.",19,30,2,21,17,4,13,No,11,4,0,3.14,No,18,Academy Award
U1,Female,63.5,No,12,A,Very not confident,1,Somewhat disagree,2,Somewhat disagree,2,Apple,7,"No, I do not regularly have a car to drive.",9,15,2,50,30,2,8,No,0,2,0,3.5,No,24,Nobel Prize
U1,Female,63,Yes,15,B,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",1,20,2,4,35,2,17,Yes,4,7,2,3.9,No,18,Olympic Gold Medal
U1,Male,67,Yes,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat disagree,2,Apple,2,"No, I do not regularly have a car to drive.",1,60,0,3,0,2,5,No,0,5,3,3.5,No,16,Nobel Prize
U1,Male,66,No,15,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",30,60,1,12,20,3,4,No,0,4,2,3.8,No,21,Nobel Prize
U2,Male,58,No,12,B,Somewhat confident,4,Strongly disagree,1,Neither agree nor disagree,3,Android,2,"Yes, I regularly have a car to drive.",10,40,0,3,40,2,4,No,0,1,0,3,No,0,Academy Award
U1,Female,62,No,16,A,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Android,1,"Yes, I regularly have a car to drive.",16,60,0,6,0,3,10,No,2,1,3,3.95,No,21,Nobel Prize
U1,Female,63,No,15,A,Somewhat confident,4,Strongly disagree,1,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",5,10,0,20,40,5,25,Yes,6,3,2,2.8,No,21,Nobel Prize
U6,Male,68,No,12,B,Very confident,5,Neither agree nor disagree,3,Somewhat agree,4,Android,2,"Yes, I regularly have a car to drive.",0.3,40,2,25,18,1,6,No,0,6,0,3,No,18,Nobel Prize
U5,Female,52,No,10,B,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",8,45,1,5,40,2,26,Yes,4,5,0,,Yes,23,Nobel Prize
U4,Female,,No,6,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,7,"Yes, I regularly have a car to drive.",10,90,0,10,40,2,2,No,1,5,,4,No,18,Nobel Prize
U1,Female,63,No,18,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",19,90,0,7,15,3,6,No,2,3,3,2.6,No,18,Academy Award
U1,Male,69,No,15,A,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",8,60,0,4,0,2,5,No,0,2,1,3.4,No,18,Nobel Prize
U2,Male,73,No,3,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,1,"No, I do not regularly have a car to drive.",4.5,90,0,35,8,9,13,No,0,4,0,,Yes,25,Olympic Gold Medal
U1,Male,70,No,15,B,Very confident,5,Strongly disagree,1,Strongly disagree,1,Apple,3,"No, I do not regularly have a car to drive.",1,20,1,5,50,3,20,No,0,5,2,3.4,Yes,18,Academy Award
U6,Male,70,No,16,A,Very confident,5,Neither agree nor disagree,3,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",15,10,1,10,40,1,6,No,0,5,1,3.5,No,18,Nobel Prize
U6,Male,75,No,14,A,Somewhat confident,4,Somewhat disagree,2,Somewhat disagree,2,Android,1,"Yes, I regularly have a car to drive.",29,60,3,5,5,1,5,No,0,2,0,3.98,No,18,Olympic Gold Medal
U6,Male,69,No,15,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0,15,0,5,0,1,6,Yes,0,6,2,3,No,21,Nobel Prize
U6,Female,62,No,16,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Android,1,"Yes, I regularly have a car to drive.",10,20,1,9,17,1,6,Yes,6,4,0,3.9,No,18,Nobel Prize
U6,Male,61,No,16,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Android,1,"Yes, I regularly have a car to drive.",0.5,60,0,0,15,2,12,No,0,2,0,4,No,18,Nobel Prize
U6,Female,60,Yes,18,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,7,"No, I do not regularly have a car to drive.",0.2,90,0,5,10,2,4,No,2,4,1,3.1,No,21,Nobel Prize
U6,Female,66,No,16,A,Somewhat confident,4,Strongly disagree,1,Strongly agree,5,Apple,7,"No, I do not regularly have a car to drive.",1,30,1,0,25,2,15,No,2,5,2,3.2,No,21,Olympic Gold Medal
U6,Female,66,Yes,15,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",0,30,0,1,0,3,12,Yes,0,5,1,3.5,No,19,Olympic Gold Medal
U6,Male,70,Yes,16,A,Very confident,5,Somewhat disagree,2,Somewhat agree,4,Apple,7,"Yes, I regularly have a car to drive.",0,40,1,10,0,1,5,No,1,2,0,3,No,21,Nobel Prize
U6,Male,75,No,16,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",1,10,1,10,40,5,20,No,0,4,1,3.9,No,18,Olympic Gold Medal
U6,Female,65,No,17,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",1,1,0,2,15,2,2,Yes,9,3,0,2.7,No,21,Academy Award
U6,Female,62,Yes,14,B,Very confident,5,Strongly disagree,1,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",0,45,0,4,0,1,6,No,1,3,2,3,No,18,Nobel Prize
U6,Male,77,No,16,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",25,60,1,21,45,11,7,No,0,5,2,4.5,No,18,Olympic Gold Medal
U6,Female,58,Yes,17,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",0,30,2,3,12,5,7,Yes,8,2,2,3.2,No,18,Nobel Prize
U6,Male,69,No,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",10,20,1,2,20,1,12,No,0,4,0,3.4,No,21,Olympic Gold Medal
U6,Female,63,Yes,16,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,6,"No, I do not regularly have a car to drive.",0,45,1,5,14,1,7,Yes,4,3,0,3.4,No,18,Nobel Prize
U6,Male,69.5,Yes,16,A,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,1,"Yes, I regularly have a car to drive.",0,30,0,21,0,2,12,No,0,2,0,3.25,No,23,Nobel Prize
U6,Male,74,No,15,B,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Do not own a smartphone,1,"Yes, I regularly have a car to drive.",15,30,3,3,25,5,38,No,0,1,0,3.2,Yes,16,Nobel Prize
U6,Male,71,No,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",2,15,0,10,22,7,8,No,0,7,0,3.5,No,21,Olympic Gold Medal
U6,Male,72,No,14,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",0,30,2,5,0,1,14,Yes,1,4,1,3.3,No,21,Olympic Gold Medal
U6,Male,72,Yes,16,A,Very confident,5,Somewhat disagree,2,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",0,25,2,3,0,1,12,No,0,5,1,3.5,No,18,Olympic Gold Medal
U6,Female,60,Yes,14,B,Somewhat not confident,2,Somewhat disagree,2,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",0,30,0,3,0,1,8,No,9,5,0,3.6,No,18,Nobel Prize
U6,Male,69,No,16,A,Somewhat confident,4,Somewhat agree,4,Somewhat disagree,2,Apple,1,"Yes, I regularly have a car to drive.",0.5,75,2,2,0,2,5,No,0,3,1,2.75,No,18,Olympic Gold Medal
U6,Female,60,Yes,17,B,Somewhat confident,4,Strongly disagree,1,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",0,20,0,3,0,2,3,No,1,4,1,3.25,No,21,Academy Award
U6,Female,63,No,18,B,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,3,"Yes, I regularly have a car to drive.",15,60,1,2,25,1,8,Yes,3,7,2,3.71,No,21,Academy Award
U6,Male,71,No,13,C,Somewhat not confident,2,Strongly disagree,1,Neither agree nor disagree,3,Apple,7,"Yes, I regularly have a car to drive.",2,37,0,8,6,2,4,Yes,0,3,1,,No,19,Olympic Gold Medal
U6,Male,81,No,16,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,0,"Yes, I regularly have a car to drive.",2,20,0,0,0,7,40,No,0,1,0,2.6,Yes,21,Academy Award
U1,Male,79,Yes,15,B,Somewhat not confident,2,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,4,"No, I do not regularly have a car to drive.",1,15,0,5,0,0,7,No,0,4,1,3.3,No,19,Academy Award
U1,Male,74,No,9,B,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",20,15,0,20,20,20,30,Yes,0,3,1,2,No,18,Nobel Prize
U1,Female,67,Yes,18,A,Very confident,5,Somewhat agree,4,Somewhat disagree,2,Apple,0,"No, I do not regularly have a car to drive.",0,90,0,20,0,4,9,No,8,2,2,3.67,No,18,Nobel Prize
U1,Male,70,No,18,A,Very confident,5,Strongly disagree,1,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",30,90,2,24,30,2,25,Yes,0,3,2,3.2,No,18,Nobel Prize
U3,Male,75,No,13,B,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",40,60,1,5,12,1,23,No,0,1,2,2.8,No,21,Academy Award
U3,Female,68,No,8,A,Very confident,5,Strongly agree,5,Somewhat disagree,2,Apple,0,"Yes, I regularly have a car to drive.",15,60,2,2,0,1,10,No,0,2,1,,No,21,Nobel Prize
U3,Female,54,No,7,B,Very confident,5,Neither agree nor disagree,3,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",15,30,3,15,24,10,20,Yes,3,5,0,2.3,No,21,Nobel Prize
U3,Male,78,No,7,C,Somewhat not confident,2,Somewhat disagree,2,Somewhat agree,4,Android,2,"Yes, I regularly have a car to drive.",8,1,2,12,2,4,13,No,0,3,2,2.5,No,21,Nobel Prize
U3,Male,70,No,14,B,Very confident,5,Somewhat agree,4,Neither agree nor disagree,3,Android,1,"Yes, I regularly have a car to drive.",3,45,1,10,0,1,8,No,1,3,1,3,No,18,Academy Award
U3,Male,72,No,6,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,7,"Yes, I regularly have a car to drive.",3,60,1,2,40,1,8,Yes,0,4,0,2.5,No,21,Nobel Prize
U3,Female,61,No,,C,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",10,90,2,3,0,3,6,Yes,6,4,3,3.5,No,18,Academy Award
U3,Male,70,No,10,C,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,3,"No, I do not regularly have a car to drive.",10,30,0,2,22.5,1,5,No,0,5,0,3,No,18,Olympic Gold Medal
U3,Female,67,No,14,B,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",10,30,0,20,35,2,5,No,5,6,1,3.4,No,18,Academy Award
U3,Female,67,No,4,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",15,90,1,10,30,2,9,Yes,6,4,0,3.4,No,18,Olympic Gold Medal
U3,Male,72,No,13,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Android,4,"Yes, I regularly have a car to drive.",2,120,1,20,72,2,7,No,3,12,2,2.5,No,21,Nobel Prize
U3,Female,65,No,10,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",10,90,2,3,30,3,4,No,7,3,3,2.8,No,21,Academy Award
U3,Male,74,No,15,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",6,15,1,10,15,1,5,No,0,3,1,2.7,No,19,Olympic Gold Medal
U3,Female,64,No,13,B,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",2,30,1,6,15,1,4,No,4,6,0,3.45,No,18,Olympic Gold Medal
U3,Male,70,No,7,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Android,2,"Yes, I regularly have a car to drive.",5,30,3,32,0,1,11,No,0,2,0,3.11,No,21,Nobel Prize
U3,Male,73,No,14,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,6,"No, I do not regularly have a car to drive.",30,30,0,2,0,8,15,No,0,5,1,2.1,No,18,Olympic Gold Medal
U3,Female,60,No,11,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Android,13,"Yes, I regularly have a car to drive.",1,60,4,2,20,2,5,No,2,3,0,3.95,No,21,Academy Award
U3,Male,70,No,12,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,3,"Yes, I regularly have a car to drive.",5,40,0,10,27,0,3,No,2,10,0,3.2,No,21,Academy Award
